a,b,theta,E,E_p,E_t,machine_type,status,file_name
7.1,6.0,25.0,-28.067813213798214,-3.5202790166367777,-5.2568137951311655,1,Done,naphthalene_theta=25_a=7.1_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.7,25.0,-20.206768285250288,-4.9329690618324085,-2.585207540396368,2,Done,naphthalene_theta=25_a=3.9_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.9,30.0,-21.888778719701804,-0.4348719601985067,-5.2547586998262,1,Done,naphthalene_theta=30_a=6.9_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.1,25.0,-27.97518018772825,-3.391048352292273,-5.298270870785927,1,Done,naphthalene_theta=25_a=7.1_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,5.6,30.0,-26.22075007890817,-3.902474022295792,-4.603950508579146,1,Done,naphthalene_theta=30_a=8.2_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.7,25.0,-20.15448791708332,-4.765326627762988,-2.655958665389335,2,Done,naphthalene_theta=25_a=4.0_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.7,30.0,-24.942660301341675,-1.8390291242976675,-5.316150513186584,1,Done,naphthalene_theta=30_a=7.0_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.1,25.0,-27.967035107896663,-3.391048352292273,-5.296234600828028,1,Done,naphthalene_theta=25_a=7.2_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,11.6,25.0,-19.74091490113642,-4.9449344224412926,-2.462761514063459,2,Done,naphthalene_theta=25_a=3.8_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,5.7,30.0,-26.047115551889878,-3.831777490733657,-4.59589014260564,1,Done,naphthalene_theta=30_a=8.2_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.9,30.0,-24.180592077202164,-1.5300406902679242,-5.28012767416658,1,Done,naphthalene_theta=30_a=7.0_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.6,30.0,-19.902515041292645,-4.746523918118328,-2.6023668012639973,1,Done,naphthalene_theta=30_a=3.9_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.7,30.0,-20.035537121468227,-4.837614524760284,-2.5900770179869137,2,Done,naphthalene_theta=30_a=4.0_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.6,25.0,-20.168583046644926,-4.9329690618324085,-2.575661230745027,1,Done,naphthalene_theta=25_a=3.9_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.7,30.0,-25.007210999843664,-1.8390291242976675,-5.3322881878120825,1,Done,naphthalene_theta=30_a=7.1_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.3,5.5,30.0,-25.693060604971837,-3.857871239073575,-4.494329531706171,1,Done,naphthalene_theta=30_a=8.3_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.7,30.0,-19.743340854882266,-4.746523918118328,-2.5625732546614017,2,Done,naphthalene_theta=30_a=3.9_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.6,25.0,-20.197894038865346,-4.765326627762988,-2.6668101958348416,1,Done,naphthalene_theta=25_a=4.0_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.8,30.0,-24.56829159997869,-1.6777508966042658,-5.30319745169254,1,Done,naphthalene_theta=30_a=7.1_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.3,5.7,30.0,-25.5387847609818,-3.831777490733657,-4.468807444878621,1,Done,naphthalene_theta=30_a=8.3_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.8,30.0,-19.52588855952489,-4.746523918118328,-2.5082101808220614,2,Done,naphthalene_theta=30_a=3.9_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.9,35.0,-21.79143058299087,-0.5533527507213876,-5.171181270387024,1,Done,naphthalene_theta=35_a=6.9_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.0,35.0,-22.139726243563924,-0.5119596811127849,-5.2789517203345895,1,Done,naphthalene_theta=35_a=7.0_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.9,30.0,-24.09424670075532,-1.5300406902679242,-5.258541330054869,1,Done,naphthalene_theta=30_a=7.1_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,5.5,30.0,-25.21819617738948,-3.857871239073575,-4.375613424810581,2,Done,naphthalene_theta=30_a=8.4_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.6,30.0,-20.249871947220527,-4.837614524760284,-2.6436607244249903,1,Done,naphthalene_theta=30_a=4.0_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.0,35.0,-21.94635527220089,-0.5533527507213876,-5.209912442689529,1,Done,naphthalene_theta=35_a=6.9_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.6,30.0,-25.2372850314714,-2.013966989587061,-5.3023377630743225,1,Done,naphthalene_theta=30_a=7.0_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,5.6,30.0,-25.23981891642325,-3.902474022295792,-4.358717717957917,2,Done,naphthalene_theta=30_a=8.4_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.8,30.0,-19.77275350363925,-4.837614524760284,-2.524381113529671,1,Done,naphthalene_theta=30_a=4.0_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.6,30.0,-25.397154499311,-2.013966989587061,-5.34230513003422,1,Done,naphthalene_theta=30_a=7.1_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.1,35.0,-21.989789004204802,-0.5533527507213876,-5.220770875690505,1,Done,naphthalene_theta=35_a=6.9_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,5.7,30.0,-24.99023810937069,-3.831777490733657,-4.331670781975845,2,Done,naphthalene_theta=30_a=8.4_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.6,30.0,-20.172136008390225,-4.743949872092344,-2.6710590660513844,1,Done,naphthalene_theta=30_a=4.1_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.6,30.0,-25.358647975488573,-2.013966989587061,-5.332678499078611,1,Done,naphthalene_theta=30_a=7.2_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.9,35.0,-23.629215355264026,-1.2735127197229303,-5.2705474789545415,1,Done,naphthalene_theta=35_a=7.0_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,5.5,30.0,-26.44046517531387,-3.857871239073575,-4.6811806742916815,2,Done,naphthalene_theta=30_a=8.1_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.7,30.0,-24.891924862982698,-1.8390291242976675,-5.303466653596843,1,Done,naphthalene_theta=30_a=7.2_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.7,30.0,-19.9108609247487,-4.743949872092344,-2.605740295141004,1,Done,naphthalene_theta=30_a=4.1_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.1,35.0,-22.077321629272777,-0.5119596811127849,-5.263350566761801,1,Done,naphthalene_theta=35_a=7.0_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,5.6,30.0,-26.62042374804151,-3.902474022295792,-4.703868925862482,2,Done,naphthalene_theta=30_a=8.1_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.8,30.0,-24.38875345909037,-1.6777508966042658,-5.258312916470459,1,Done,naphthalene_theta=30_a=7.2_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.9,35.0,-23.79724998318125,-1.2735127197229303,-5.312556135933847,1,Done,naphthalene_theta=35_a=7.1_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.8,30.0,-19.610454317065887,-4.743949872092344,-2.5306386432203,1,Done,naphthalene_theta=30_a=4.1_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,5.7,30.0,-26.50176913756877,-3.831777490733657,-4.7095535390253636,2,Done,naphthalene_theta=30_a=8.1_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.5,30.0,-25.452047819038853,-2.201909372175578,-5.262057268671924,1,Done,naphthalene_theta=30_a=7.0_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.0,35.0,-23.52186094480567,-1.1689846140216105,-5.295972929190612,1,Done,naphthalene_theta=35_a=7.1_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.5,30.0,-19.991955296951343,-4.746523918118328,-2.6247268651786726,1,Done,naphthalene_theta=30_a=3.9_b=11.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,5.5,30.0,-26.67762128484901,-3.857871239073575,-4.740469701675465,2,Done,naphthalene_theta=30_a=8.0_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.5,30.0,-25.72193735965993,-2.201909372175578,-5.329529653827193,1,Done,naphthalene_theta=30_a=7.1_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.1,35.0,-21.983296785852872,-0.4736068974016234,-5.259020747762406,1,Done,naphthalene_theta=35_a=7.1_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,5.6,30.0,-26.93765264353715,-3.902474022295792,-4.783176149736391,2,Done,naphthalene_theta=30_a=8.0_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.5,30.0,-20.40462093311362,-4.837614524760284,-2.682347970898263,1,Done,naphthalene_theta=30_a=4.0_b=11.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.5,30.0,-25.77397801913321,-2.201909372175578,-5.3425398186955135,1,Done,naphthalene_theta=30_a=7.2_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.8,35.0,-23.70944627351129,-1.3880458449129949,-5.2333386459213225,1,Done,naphthalene_theta=35_a=7.0_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,5.7,30.0,-26.88752212480176,-3.831777490733657,-4.805991785833612,2,Done,naphthalene_theta=30_a=8.0_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.5,30.0,-20.383795131114308,-4.743949872092344,-2.723973846732406,1,Done,naphthalene_theta=30_a=4.1_b=11.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.4,30.0,-25.96401440270711,-2.4017593844910152,-5.290123908431268,1,Done,naphthalene_theta=30_a=7.1_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.8,35.0,-23.9931259744335,-1.3880458449129949,-5.304258571151877,1,Done,naphthalene_theta=35_a=7.1_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,5.5,30.0,-26.79723473091144,-3.857871239073575,-4.770373063191074,2,Done,naphthalene_theta=30_a=7.9_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.4,30.0,-26.12138638028409,-2.4017593844910152,-5.329466902825517,1,Done,naphthalene_theta=30_a=7.2_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,11.4,30.0,-20.000519553315822,-4.746523918118328,-2.6268679292697925,1,Done,naphthalene_theta=30_a=3.9_b=11.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.8,35.0,-24.07094976457301,-1.3880458449129949,-5.3237145186867565,1,Done,naphthalene_theta=35_a=7.2_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,5.6,30.0,-27.153656645677987,-3.902474022295792,-4.8371771502716,2,Done,naphthalene_theta=30_a=7.9_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.4,30.0,-26.08657463581767,-2.4017593844910152,-5.32076396670891,1,Done,naphthalene_theta=30_a=7.3_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.4,30.0,-20.488744923961352,-4.837614524760284,-2.7033789686101954,1,Done,naphthalene_theta=30_a=4.0_b=11.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.9,35.0,-23.779534120811142,-1.2735127197229303,-5.308127170341322,1,Done,naphthalene_theta=35_a=7.2_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,5.7,30.0,-27.18714057945181,-3.831777490733657,-4.880896399496123,2,Done,naphthalene_theta=30_a=7.9_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.5,30.0,-25.652273709536534,-2.201909372175578,-5.312113741296344,1,Done,naphthalene_theta=30_a=7.3_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.4,30.0,-20.535042611532845,-4.743949872092344,-2.7617857168370388,1,Done,naphthalene_theta=30_a=4.1_b=11.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.0,35.0,-23.42332681443077,-1.1689846140216105,-5.271339396596886,1,Done,naphthalene_theta=35_a=7.2_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,5.6,30.0,-27.24723093688953,-3.902474022295792,-4.860570723074488,2,Done,naphthalene_theta=30_a=7.8_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.6,30.0,-25.163836241001267,-2.013966989587061,-5.283975565456785,1,Done,naphthalene_theta=30_a=7.3_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.3,30.0,-20.491566208540466,-4.837614524760284,-2.7040842897549737,1,Done,naphthalene_theta=30_a=4.0_b=11.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.7,35.0,-24.092943990137428,-1.5138321069534868,-5.266319944057613,1,Done,naphthalene_theta=35_a=7.1_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,5.7,30.0,-27.380928217549812,-3.831777490733657,-4.9293433090206245,2,Done,naphthalene_theta=30_a=7.8_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.3,30.0,-26.10506484529469,-2.6121703900862485,-5.220181016280549,1,Done,naphthalene_theta=30_a=7.1_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.7,35.0,-24.28214829519857,-1.5138321069534868,-5.313621020322898,1,Done,naphthalene_theta=35_a=7.2_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.3,30.0,-20.615276040160094,-4.743949872092344,-2.7818440739938524,1,Done,naphthalene_theta=30_a=4.1_b=11.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.3,30.0,-26.38347346207593,-2.6121703900862485,-5.289783170475856,1,Done,naphthalene_theta=30_a=7.2_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,5.8,30.0,-27.265909399604425,-3.685801721934695,-4.973576488933759,2,Done,naphthalene_theta=30_a=7.8_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.7,35.0,-24.28666134714149,-1.5138321069534868,-5.314749283308629,1,Done,naphthalene_theta=35_a=7.3_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.2,11.3,30.0,-20.437602858641185,-4.5378429575939645,-2.840479235863313,1,Done,naphthalene_theta=30_a=4.2_b=11.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.3,30.0,-26.45039614860434,-2.6121703900862485,-5.306513842107961,1,Done,naphthalene_theta=30_a=7.3_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,5.8,30.0,-26.985435019829307,-3.685801721934695,-4.90345789398998,2,Done,naphthalene_theta=30_a=7.9_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.8,35.0,-23.98299294291064,-1.3880458449129949,-5.301725313271163,1,Done,naphthalene_theta=35_a=7.3_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.2,30.0,-26.54261501808651,-2.831731118960306,-5.219788195041473,1,Done,naphthalene_theta=30_a=7.2_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,5.8,30.0,-26.61448373855092,-3.685801721934695,-4.810720073670382,2,Done,naphthalene_theta=30_a=8.0_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.2,11.4,30.0,-20.288862908259034,-4.5378429575939645,-2.8032942482677754,1,Done,naphthalene_theta=30_a=4.2_b=11.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.9,35.0,-23.613971882383343,-1.2735127197229303,-5.2667366107343705,1,Done,naphthalene_theta=35_a=7.3_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.2,30.0,-26.72704773710575,-2.831731118960306,-5.265896374796284,1,Done,naphthalene_theta=30_a=7.3_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,5.6,30.0,-27.19439961516764,-3.902474022295792,-4.847362892644012,2,Done,naphthalene_theta=30_a=7.7_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.2,11.5,30.0,-20.079329789499763,-4.5378429575939645,-2.750910968577956,1,Done,naphthalene_theta=30_a=4.2_b=11.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.6,35.0,-24.39727253501769,-1.6522890508640558,-5.273173608322393,1,Done,naphthalene_theta=35_a=7.2_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.2,30.0,-26.72256480564829,-2.831731118960306,-5.2647756419319185,1,Done,naphthalene_theta=30_a=7.4_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,5.7,30.0,-27.446302209398713,-3.831777490733657,-4.945686806982849,2,Done,naphthalene_theta=30_a=7.7_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.2,30.0,-20.40270577254705,-4.837614524760284,-2.681869180756621,1,Done,naphthalene_theta=30_a=4.0_b=11.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.6,35.0,-24.510259475559,-1.6522890508640558,-5.301420343457721,1,Done,naphthalene_theta=35_a=7.3_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.3,30.0,-26.346990030724555,-2.6121703900862485,-5.2806623126380146,1,Done,naphthalene_theta=30_a=7.4_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,5.8,30.0,-27.43487023201305,-3.685801721934695,-5.015816697035916,2,Done,naphthalene_theta=30_a=7.7_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.2,30.0,-20.614236883353442,-4.743949872092344,-2.781584284792189,1,Done,naphthalene_theta=30_a=4.1_b=11.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.4,30.0,-25.8990646074526,-2.4017593844910152,-5.273886459617644,1,Done,naphthalene_theta=30_a=7.4_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.6,35.0,-24.45705415774137,-1.6522890508640558,-5.288119014003313,1,Done,naphthalene_theta=35_a=7.4_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,5.6,30.0,-26.968352942611087,-3.902474022295792,-4.790851224504877,2,Done,naphthalene_theta=30_a=7.6_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.2,11.2,30.0,-20.51537644804921,-4.5378429575939645,-2.8599226332153203,1,Done,naphthalene_theta=30_a=4.2_b=11.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.1,30.0,-26.575952114420943,-3.0562824349617586,-5.1158468111243565,1,Done,naphthalene_theta=30_a=7.2_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.7,35.0,-24.142841075547036,-1.5138321069534868,-5.2787942154100165,1,Done,naphthalene_theta=35_a=7.4_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,5.7,30.0,-27.35768273717258,-3.831777490733657,-4.923531938926317,2,Done,naphthalene_theta=30_a=7.6_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.1,30.0,-26.894350688555285,-3.0562824349617586,-5.19544645465794,1,Done,naphthalene_theta=30_a=7.3_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.9,5.3,35.0,-24.202691724174656,-4.00257002498256,-4.049387918552384,1,Done,naphthalene_theta=35_a=8.9_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.4,35.0,-23.57934588030912,-3.932167167949956,-3.9287528861023016,1,Done,naphthalene_theta=35_a=9.0_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,5.8,30.0,-27.46811069175601,-3.685801721934695,-5.024126811971655,2,Done,naphthalene_theta=30_a=7.6_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.1,30.0,-27.004491243627854,-3.0562824349617586,-5.222981593426084,1,Done,naphthalene_theta=30_a=7.4_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.8,35.0,-23.763585326611064,-1.3880458449129949,-5.246873409196268,1,Done,naphthalene_theta=35_a=7.4_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,5.7,30.0,-27.086395103950053,-3.831777490733657,-4.855710030620685,2,Done,naphthalene_theta=30_a=7.5_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.9,5.4,35.0,-24.05432576965541,-3.932167167949956,-4.047497858438874,1,Done,naphthalene_theta=35_a=8.9_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.0,30.0,-26.92686198151205,-3.2798761706217188,-5.091777410067152,1,Done,naphthalene_theta=30_a=7.3_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.5,35.0,-24.39742188225501,-1.803507038159296,-5.197601951484104,1,Done,naphthalene_theta=35_a=7.2_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,5.8,30.0,-27.33808559982572,-3.685801721934695,-4.991620538989082,2,Done,naphthalene_theta=30_a=7.5_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.9,5.5,35.0,-23.723114696680568,-3.7935583666549055,-4.033999490842689,1,Done,naphthalene_theta=35_a=8.9_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.0,30.0,-27.16797893389593,-3.2798761706217188,-5.152056648163125,1,Done,naphthalene_theta=30_a=7.4_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,5.9,30.0,-27.364315517828803,-3.4945366739993915,-5.093810542457503,2,Done,naphthalene_theta=30_a=7.5_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.5,35.0,-24.635835521621622,-1.803507038159296,-5.2572053613257586,1,Done,naphthalene_theta=35_a=7.3_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.3,35.0,-23.7680306074908,-4.00257002498256,-3.94072263938142,1,Done,naphthalene_theta=35_a=9.0_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.0,30.0,-27.219542685896158,-3.2798761706217188,-5.16494758616318,1,Done,naphthalene_theta=30_a=7.5_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,5.9,30.0,-27.369179975474246,-3.4945366739993915,-5.095026656868868,2,Done,naphthalene_theta=30_a=7.6_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.5,35.0,-24.689402285148397,-1.803507038159296,-5.2705970522074495,1,Done,naphthalene_theta=35_a=7.4_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.5,35.0,-23.21518049237784,-3.7935583666549055,-3.907015939767007,1,Done,naphthalene_theta=35_a=9.0_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.1,30.0,-26.94402940024156,-3.0562824349617586,-5.207866132579512,1,Done,naphthalene_theta=30_a=7.5_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,5.9,30.0,-27.229280386120077,-3.4945366739993915,-5.0600517595303245,2,Done,naphthalene_theta=30_a=7.7_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.4,35.0,-24.6450222680578,-1.9674829313298687,-5.177514101349517,1,Done,naphthalene_theta=35_a=7.3_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.1,5.3,35.0,-23.291808248381127,-4.00257002498256,-3.8216670496040015,1,Done,naphthalene_theta=35_a=9.1_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.2,30.0,-26.56557435391005,-2.831731118960306,-5.225528028997361,1,Done,naphthalene_theta=30_a=7.5_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.3,35.0,-18.860460640280508,-4.0498541584820495,-2.6901880808291025,2,Done,naphthalene_theta=35_a=4.0_b=11.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.4,35.0,-19.4117507658666,-4.409027077257632,-2.6484241528378334,1,Done,naphthalene_theta=35_a=4.1_b=11.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.4,35.0,-24.822441935422827,-1.9674829313298687,-5.221869018190774,1,Done,naphthalene_theta=35_a=7.4_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,5.9,30.0,-27.184621754335236,-3.4945366739993915,-5.048887101584113,1,Done,naphthalene_theta=30_a=7.4_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.1,5.4,35.0,-23.071941294241697,-3.932167167949956,-3.801901739585446,2,Done,naphthalene_theta=35_a=9.1_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.4,35.0,-18.633332140976567,-4.0498541584820495,-2.6334059560031164,1,Done,naphthalene_theta=35_a=4.0_b=11.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.0,30.0,-27.11495935928542,-3.2798761706217188,-5.138801754510497,1,Done,naphthalene_theta=30_a=7.6_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.4,35.0,-24.83186462568119,-1.9674829313298687,-5.224224690755363,1,Done,naphthalene_theta=35_a=7.5_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.1,5.5,35.0,-22.68289136944805,-3.7935583666549055,-3.7739436590345576,2,Done,naphthalene_theta=35_a=9.1_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,11.5,35.0,-18.356519909575574,-4.0498541584820495,-2.564202898152871,1,Done,naphthalene_theta=35_a=4.0_b=11.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.1,30.0,-26.74516144092195,-3.0562824349617586,-5.1581491427496085,1,Done,naphthalene_theta=30_a=7.6_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.5,35.0,-24.592823475948528,-1.803507038159296,-5.246452349907487,1,Done,naphthalene_theta=35_a=7.5_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.8,5.2,35.0,-24.417490907129828,-3.971131774014793,-4.118806839775061,2,Done,naphthalene_theta=35_a=8.8_b=5.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,11.3,35.0,-19.68345255544409,-4.409027077257632,-2.7163496002322063,1,Done,naphthalene_theta=35_a=4.1_b=11.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
