a,b,theta,A1,A2,cx,cy,cz,E,E_p,E_t,machine_type,status,file_name,E_i0,E_ip1,E_ip2,E_it1,E_it2,E_it3,E_it4
5.8,8.1,71.0,-10.0,32.0,0.0,-2.8,7.0,-34.083209415432066,-4.5782646417501365,-3.7090597526403135,1,Done,naphthalene_A1=-10_A2=32_a=5.8_b=8.1_theta=71.0_cx=0.0_cy=-2.8_cz=7.0.log,-0.5654655761900358,-0.1902158512966708,-0.08345506497425959,-2.0782641742553096,-0.024777859856840227,-0.024777859856840227,-2.0782641742553096
5.9,8.2,70.5,-11.0,32.0,0.0,-3.0,7.0,-36.11183127341792,-3.841090994188562,-4.658200003119418,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.2_theta=70.5_cx=0.0_cy=-3.0_cz=7.0.log,-0.5262669090298004,-0.16511670633917674,-0.07018511102069169,-2.04688679164974,-0.021541163296205926,-0.021541163296205926,-2.04688679164974
5.8,8.2,71.5,-12.0,32.0,0.0,-3.1,7.1,-35.67098165303469,-3.883645584748592,-4.641267900762613,2,Done,naphthalene_A1=-12_A2=32_a=5.8_b=8.2_theta=71.5_cx=0.0_cy=-3.1_cz=7.1.log,-0.4681820733821951,-0.1643122385139577,-0.0676813461468555,-1.9661620228143883,-0.01840486828587018,-0.01840486828587018,-1.9661620228143883
5.8,8.1,72.5,-13.0,32.0,0.0,-3.0,7.1,-35.59990987053607,-3.86628175561782,-4.621530828706455,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.1_theta=72.5_cx=0.0_cy=-3.0_cz=7.1.log,-0.4939539092010818,-0.16737385978922248,-0.07460403646109626,-1.956306978187058,-0.02103288020589389,-0.02103288020589389,-1.956306978187058
5.8,8.1,71.5,-10.0,32.0,0.0,-2.8,7.0,-33.760257628106054,-4.614052791992435,-3.6101873944280665,1,Done,naphthalene_A1=-10_A2=32_a=5.8_b=8.1_theta=71.5_cx=0.0_cy=-2.8_cz=7.0.log,-0.5571008679107763,-0.1923575428663753,-0.08482617430854589,-2.0814927131577856,-0.0242156109015923,-0.0242156109015923,-2.0814927131577856
5.9,8.1,70.5,-9.0,32.0,0.0,-2.8,7.1,-33.91415947623318,-4.621304925152799,-3.7151855052215983,1,Done,naphthalene_A1=-9_A2=32_a=5.9_b=8.1_theta=70.5_cx=0.0_cy=-2.8_cz=7.1.log,-0.528666507336311,-0.17196033033542335,-0.07703501009382308,-2.0400958784739487,-0.023775098903570324,-0.023775098903570324,-2.0400958784739487
5.9,8.2,71.0,-11.0,32.0,0.0,-3.0,7.0,-36.18282022420317,-3.8287943081231774,-4.680090061941883,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.2_theta=71.0_cx=0.0_cy=-3.0_cz=7.0.log,-0.5180151526001282,-0.16737260471563786,-0.0713554170797579,-2.051834708050592,-0.021011544798966497,-0.021011544798966497,-2.051834708050592
5.8,8.2,72.0,-12.0,32.0,0.0,-3.1,7.0,-35.94587495899759,-3.8251114519662224,-4.666525805805577,2,Done,naphthalene_A1=-12_A2=32_a=5.8_b=8.2_theta=72.0_cx=0.0_cy=-3.1_cz=7.0.log,-0.4863158574444242,-0.17470192158361894,-0.07101216918090357,-2.022760914755054,-0.018611319101182744,-0.018611319101182744,-2.022760914755054
5.8,8.1,73.0,-13.0,32.0,0.0,-3.0,7.1,-35.59428487054538,-3.795619737007655,-4.652465816703625,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.1_theta=73.0_cx=0.0_cy=-3.0_cz=7.1.log,-0.4860974838957191,-0.1694766457658261,-0.0756871186895296,-1.962159136426635,-0.020505771826719855,-0.020505771826719855,-1.962159136426635
5.8,8.2,71.5,-10.0,32.0,0.0,-2.9,7.0,-33.793097736954216,-4.665635996527271,-3.6101873944280665,1,Done,naphthalene_A1=-10_A2=32_a=5.8_b=8.2_theta=71.5_cx=0.0_cy=-2.9_cz=7.0.log,-0.5259148760233074,-0.18849898391636088,-0.07964231417281553,-2.0871572459582244,-0.02108370853238739,-0.02108370853238739,-2.0871572459582244
5.9,8.2,71.5,-11.0,32.0,0.0,-2.9,7.0,-36.31555239483714,-3.804096769541502,-4.698004217381823,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.2_theta=71.5_cx=0.0_cy=-2.9_cz=7.0.log,-0.5404354574275203,-0.17269577202387154,-0.07736884546466173,-2.0611287586798426,-0.02245670041884296,-0.02245670041884296,-2.0611287586798426
5.8,8.2,72.5,-12.0,32.0,0.0,-3.1,7.0,-35.893584550125524,-3.747356687905267,-4.6874965624301685,2,Done,naphthalene_A1=-12_A2=32_a=5.8_b=8.2_theta=72.5_cx=0.0_cy=-3.1_cz=7.0.log,-0.4784318218007684,-0.1767450941260904,-0.07217118004336953,-2.030444147123489,-0.01810303603997454,-0.01810303603997454,-2.030444147123489
5.8,8.2,72.0,-13.0,32.0,0.0,-3.1,7.1,-35.679096612147994,-3.91887023113668,-4.6486053751723375,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.2_theta=72.0_cx=0.0_cy=-3.1_cz=7.1.log,-0.4735623441520147,-0.16231612913543358,-0.0688880478264764,-1.9405627523374285,-0.01878764940192924,-0.01878764940192924,-1.9405627523374285
6.0,8.1,69.5,-9.0,32.0,0.0,-2.7,7.1,-33.71467028191546,-4.616848349076463,-3.661053355026525,1,Done,naphthalene_A1=-9_A2=32_a=6.0_b=8.1_theta=69.5_cx=0.0_cy=-2.7_cz=7.1.log,-0.5757360323914327,-0.15946911636274308,-0.07693272602045909,-2.025629262934672,-0.027491840592119843,-0.027491840592119843,-2.025629262934672
5.8,8.3,71.5,-10.0,32.0,0.0,-3.0,7.0,-33.72955356410239,-4.674154444830492,-3.6101873944280665,1,Done,naphthalene_A1=-10_A2=32_a=5.8_b=8.3_theta=71.5_cx=0.0_cy=-3.0_cz=7.0.log,-0.4959437433863058,-0.18467242794577032,-0.07466804247815162,-2.0892374415998347,-0.018244225677335642,-0.018244225677335642,-2.0892374415998347
5.9,8.3,70.5,-11.0,32.0,0.0,-3.1,7.0,-36.065243675489924,-3.841090994188562,-4.673906578391327,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.3_theta=70.5_cx=0.0_cy=-3.1_cz=7.0.log,-0.4964583015535027,-0.1621241110842675,-0.06565009610494599,-2.040982550039189,-0.01876003897632472,-0.01876003897632472,-2.040982550039189
5.8,8.3,71.5,-12.0,32.0,0.0,-3.2,7.1,-35.63155268935952,-3.883645584748592,-4.662836046947632,2,Done,naphthalene_A1=-12_A2=32_a=5.8_b=8.3_theta=71.5_cx=0.0_cy=-3.2_cz=7.1.log,-0.44175511732464656,-0.1612594024045393,-0.06325740058673546,-1.9541828568035269,-0.015910516056464985,-0.015910516056464985,-1.9541828568035269
5.8,8.2,72.5,-13.0,32.0,0.0,-3.1,7.1,-35.68272989499383,-3.86628175561782,-4.672549901792081,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.2_theta=72.5_cx=0.0_cy=-3.1_cz=7.1.log,-0.4658671891083941,-0.16441075748298314,-0.06989771133521573,-1.9466175962879788,-0.01828626889619045,-0.01828626889619045,-1.9466175962879788
6.0,8.1,70.0,-9.0,32.0,0.0,-2.7,7.1,-33.7668151082471,-4.644516520027538,-3.6637152524781413,1,Done,naphthalene_A1=-9_A2=32_a=6.0_b=8.1_theta=70.0_cx=0.0_cy=-2.7_cz=7.1.log,-0.5675005911616609,-0.16177709808107466,-0.07822978921467437,-2.025045051123016,-0.026931474218145013,-0.026931474218145013,-2.025045051123016
5.9,8.1,70.5,-10.0,32.0,0.0,-2.8,7.0,-34.46559267403791,-4.612559945700923,-3.792949054506608,1,Done,naphthalene_A1=-10_A2=32_a=5.9_b=8.1_theta=70.5_cx=0.0_cy=-2.8_cz=7.0.log,-0.5739695918746293,-0.17608432611450553,-0.07973644067533314,-2.0764920859364797,-0.025781875883694738,-0.025781875883694738,-2.0764920859364797
5.9,8.3,71.5,-11.0,32.0,0.0,-3.0,7.0,-36.20897986111231,-3.804096769541502,-4.6945253019512165,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.3_theta=71.5_cx=0.0_cy=-3.0_cz=7.0.log,-0.5099209011532366,-0.16955759457778186,-0.07256337377475575,-2.060099014721345,-0.019551329081878063,-0.019551329081878063,-2.060099014721345
5.8,8.3,72.0,-12.0,32.0,0.0,-3.2,7.0,-35.88147737213876,-3.8251114519662224,-4.677820985758443,2,Done,naphthalene_A1=-12_A2=32_a=5.8_b=8.3_theta=72.0_cx=0.0_cy=-3.2_cz=7.0.log,-0.4582441975362599,-0.171322152717039,-0.06636922259349376,-2.0159787866577967,-0.016046058211941272,-0.016046058211941272,-2.0159787866577967
5.8,8.2,73.0,-13.0,32.0,0.0,-3.1,7.1,-35.63191790052224,-3.7956197370076548,-4.692291366314748,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.2_theta=73.0_cx=0.0_cy=-3.1_cz=7.1.log,-0.458295025920961,-0.16641125944443047,-0.070945025596302,-1.9522639313363468,-0.017788653494790196,-0.017788653494790196,-1.9522639313363468
6.0,8.1,70.5,-9.0,32.0,0.0,-2.7,7.1,-33.77021119208075,-4.668092070729472,-3.6562347057624716,1,Done,naphthalene_A1=-9_A2=32_a=6.0_b=8.1_theta=70.5_cx=0.0_cy=-2.7_cz=7.1.log,-0.5593906519352458,-0.16402358381310478,-0.07956262037623674,-2.024403735937085,-0.02637989289360121,-0.02637989289360121,-2.024403735937085
5.9,8.1,71.0,-10.0,32.0,0.0,-2.8,7.0,-34.39911551919067,-4.643183688836872,-3.7615559841506174,1,Done,naphthalene_A1=-10_A2=32_a=5.9_b=8.1_theta=71.0_cx=0.0_cy=-2.8_cz=7.0.log,-0.5654655761900358,-0.17835716722765935,-0.08106864441651851,-2.0789713780395687,-0.025213979271939024,-0.025213979271939024,-2.0789713780395687
5.9,8.4,70.5,-11.0,32.0,0.0,-3.2,7.0,-35.87263324658853,-3.841090994188562,-4.653870184120024,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.4_theta=70.5_cx=0.0_cy=-3.2_cz=7.0.log,-0.4680873194010928,-0.15916540147736669,-0.06130082439631224,-2.0332284090691246,-0.01623744872631505,-0.01623744872631505,-2.0332284090691246
5.8,8.3,72.5,-12.0,32.0,0.0,-3.2,7.0,-35.789687719428905,-3.747356687905267,-4.688967445894377,2,Done,naphthalene_A1=-12_A2=32_a=5.8_b=8.3_theta=72.5_cx=0.0_cy=-3.2_cz=7.0.log,-0.4507090574479662,-0.17326680617406964,-0.06748932803748177,-2.023477531125536,-0.015566013054922225,-0.015566013054922225,-2.023477531125536
5.8,8.3,72.0,-13.0,32.0,0.0,-3.2,7.1,-35.6327888838714,-3.91887023113668,-4.667322115972637,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.3_theta=72.0_cx=0.0_cy=-3.2_cz=7.1.log,-0.4468454783782363,-0.15938314743107185,-0.06441139138769357,-1.9298517840798013,-0.016268196748569608,-0.016268196748569608,-1.9298517840798013
5.8,8.1,72.5,-14.0,32.0,0.0,-3.0,7.2,-35.18153012811672,-3.941443648422137,-4.59074205061188,1,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.1_theta=72.5_cx=0.0_cy=-3.0_cz=7.2.log,-0.4803570224321447,-0.15523907140595838,-0.07248619012534617,-1.8586977976956405,-0.021179717528866604,-0.021179717528866604,-1.8586977976956405
5.9,8.2,73.0,-14.0,32.0,0.0,-3.0,7.1,-35.8823922816664,-3.889273094420787,-4.714133734436473,1,Done,naphthalene_A1=-14_A2=32_a=5.9_b=8.2_theta=73.0_cx=0.0_cy=-3.0_cz=7.1.log,-0.499262643745169,-0.15552521595964208,-0.07369853946147488,-1.9267236467567272,-0.02086094242986292,-0.02086094242986292,-1.9267236467567272
5.9,8.1,71.5,-10.0,32.0,0.0,-2.8,7.0,-34.26026763644768,-4.669391016388545,-3.7143233064562082,2,Done,naphthalene_A1=-10_A2=32_a=5.9_b=8.1_theta=71.5_cx=0.0_cy=-2.8_cz=7.0.log,-0.5571008679107763,-0.1805515697342344,-0.08244100876618178,-2.0813471308501903,-0.024654240405652672,-0.024654240405652672,-2.0813471308501903
5.9,8.4,71.0,-11.0,32.0,0.0,-3.1,7.0,-36.004023800138384,-3.8287943081231774,-4.657583788241028,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.4_theta=71.0_cx=0.0_cy=-3.1_cz=7.0.log,-0.4884744918672368,-0.16432290617376566,-0.06678149674553424,-2.051834708050592,-0.0174008522881195,-0.0174008522881195,-2.051834708050592
5.9,8.1,71.5,-12.0,32.0,0.0,-3.0,7.0,-35.99645853962284,-3.860208086261992,-4.647090565995313,2,Done,naphthalene_A1=-12_A2=32_a=5.9_b=8.1_theta=71.5_cx=0.0_cy=-3.0_cz=7.0.log,-0.5241490628686734,-0.16517631977330893,-0.07258345419541001,-2.018566010374343,-0.022399596986360848,-0.022399596986360848,-2.018566010374343
5.8,8.3,72.5,-13.0,32.0,0.0,-3.2,7.1,-35.5958059548866,-3.86628175561782,-4.681199499609646,1,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.3_theta=72.5_cx=0.0_cy=-3.2_cz=7.1.log,-0.43954126205062494,-0.16137172665912658,-0.06538528698729351,-1.9356681742938235,-0.01579379916074686,-0.01579379916074686,-1.9356681742938235
5.8,8.1,73.0,-14.0,32.0,0.0,-2.9,7.2,-35.39005546621047,-3.8920466886484064,-4.624992801400367,1,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.1_theta=73.0_cx=0.0_cy=-2.9_cz=7.2.log,-0.5007077993359417,-0.15994037629570812,-0.07818586356006563,-1.8844978713605087,-0.022582829871680588,-0.022582829871680588,-1.8844978713605087
5.9,8.2,71.5,-10.0,32.0,0.0,-2.9,7.0,-34.241535208188,-4.700437073712237,-3.714323306456208,2,Done,naphthalene_A1=-10_A2=32_a=5.9_b=8.2_theta=71.5_cx=0.0_cy=-2.9_cz=7.0.log,-0.5259148760233074,-0.1771761933923699,-0.07745481433812529,-2.0840548364503766,-0.021514180407393724,-0.021514180407393724,-2.0840548364503766
5.9,8.4,71.5,-11.0,32.0,0.0,-3.1,7.0,-35.96478560008109,-3.804096769541502,-4.658152939897263,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.4_theta=71.5_cx=0.0_cy=-3.1_cz=7.0.log,-0.4806055164663121,-0.16645267506828532,-0.06795054784743115,-2.0565742910548583,-0.01691641460638493,-0.01691641460638493,-2.0565742910548583
5.9,8.1,72.0,-12.0,32.0,0.0,-3.0,7.0,-36.08168820245192,-3.8408958385698497,-4.674324499996146,2,Done,naphthalene_A1=-12_A2=32_a=5.9_b=8.1_theta=72.0_cx=0.0_cy=-3.0_cz=7.0.log,-0.5158885211567394,-0.16740711784223095,-0.07375062280334532,-2.025269699661294,-0.02185680076945573,-0.02185680076945573,-2.025269699661294
5.8,8.3,73.0,-13.0,32.0,0.0,-3.2,7.1,-35.506124734762125,-3.7956197370076548,-4.69132562840241,1,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.3_theta=73.0_cx=0.0_cy=-3.2_cz=7.1.log,-0.4324290636577644,-0.16326429671607912,-0.0663974605849944,-1.94102710968582,-0.015323166619054971,-0.015323166619054971,-1.94102710968582
5.8,8.1,73.5,-14.0,32.0,0.0,-2.9,7.1,-35.69964003446512,-3.8253373555489816,-4.6546740243793465,1,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.1_theta=73.5_cx=0.0_cy=-2.9_cz=7.1.log,-0.5207303883507848,-0.1703764951089397,-0.08186934713739903,-1.948206451663281,-0.022872739500598985,-0.022872739500598985,-1.948206451663281
5.9,8.3,71.5,-10.0,32.0,0.0,-3.0,7.0,-34.13411930133589,-4.691623695776798,-3.7143233064562082,2,Done,naphthalene_A1=-10_A2=32_a=5.9_b=8.3_theta=71.5_cx=0.0_cy=-3.0_cz=7.0.log,-0.4959437433863058,-0.17383219272596762,-0.07266628550132738,-2.0835076477960683,-0.01866591238649562,-0.01866591238649562,-2.0835076477960683
6.0,8.2,70.5,-11.0,32.0,0.0,-2.9,7.0,-36.067787600914016,-3.7048297076253216,-4.697517897147918,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.2_theta=70.5_cx=0.0_cy=-2.9_cz=7.0.log,-0.5574070928269066,-0.15734938747482374,-0.07274848927045241,-2.0492939200485125,-0.02396774443332106,-0.02396774443332106,-2.0492939200485125
5.9,8.1,72.5,-12.0,32.0,0.0,-3.0,7.0,-36.12257173412945,-3.808409645862412,-4.697312701347983,2,Done,naphthalene_A1=-12_A2=32_a=5.9_b=8.1_theta=72.5_cx=0.0_cy=-3.0_cz=7.0.log,-0.5077735619270243,-0.1695701447315514,-0.07495606952579692,-2.031655868922826,-0.02131965223816224,-0.02131965223816224,-2.031655868922826
5.9,8.1,72.0,-13.0,32.0,0.0,-3.0,7.1,-35.7024851643946,-3.885597768356092,-4.657213557336946,1,Done,naphthalene_A1=-13_A2=32_a=5.9_b=8.1_theta=72.0_cx=0.0_cy=-3.0_cz=7.1.log,-0.5019257961539552,-0.15524911152897405,-0.07147276145406067,-1.9393284401157869,-0.0219565748993773,-0.0219565748993773,-1.9393284401157869
5.8,8.2,72.5,-14.0,32.0,0.0,-3.1,7.2,-35.29562023089966,-3.941443648422137,-4.650936574791558,1,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.2_theta=72.5_cx=0.0_cy=-3.1_cz=7.2.log,-0.4535956035251729,-0.15268134060897864,-0.06794803775846958,-1.84664897818584,-0.01848518959013745,-0.01848518959013745,-1.84664897818584
6.0,8.1,70.5,-10.0,32.0,0.0,-2.8,7.0,-34.11649756587576,-4.665901433327235,-3.689626395411324,2,Done,naphthalene_A1=-10_A2=32_a=6.0_b=8.1_theta=70.5_cx=0.0_cy=-2.8_cz=7.0.log,-0.5739695918746293,-0.16477910592220724,-0.07744351914152503,-2.0722381956875324,-0.02621297523728572,-0.02621297523728572,-2.0722381956875324
6.0,8.2,71.0,-11.0,32.0,0.0,-2.9,7.0,-36.14391334913671,-3.714165801473428,-4.7113249996618825,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.2_theta=71.0_cx=0.0_cy=-2.9_cz=7.0.log,-0.5488453463767655,-0.15969439240870995,-0.07396083860658109,-2.052901475020917,-0.023418673168635,-0.023418673168635,-2.052901475020917
5.9,8.2,71.5,-12.0,32.0,0.0,-3.1,7.0,-36.05798966030125,-3.860208086261992,-4.690920257009567,2,Done,naphthalene_A1=-12_A2=32_a=5.9_b=8.2_theta=71.5_cx=0.0_cy=-3.1_cz=7.0.log,-0.4943153549102135,-0.1622690659132786,-0.06795494048856199,-2.0116734405455645,-0.01952999373315833,-0.01952999373315833,-2.0116734405455645
5.9,8.1,72.5,-13.0,32.0,0.0,-3.0,7.1,-35.78311141463928,-3.869995359738823,-4.682983510516351,1,Done,naphthalene_A1=-13_A2=32_a=5.9_b=8.1_theta=72.5_cx=0.0_cy=-3.0_cz=7.1.log,-0.4939539092010818,-0.15745731920469552,-0.07252823334420097,-1.9443999759387225,-0.021426956460345536,-0.021426956460345536,-1.9443999759387225
5.8,8.2,73.0,-14.0,32.0,0.0,-3.0,7.2,-35.46219276066404,-3.8920466886484064,-4.6737170703709126,1,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.2_theta=73.0_cx=0.0_cy=-3.0_cz=7.2.log,-0.4726838301867247,-0.15737197786802426,-0.07342118001542985,-1.874326561781345,-0.019742719654459503,-0.019742719654459503,-1.874326561781345
6.0,8.1,71.0,-10.0,32.0,0.0,-2.8,7.0,-34.14382437081076,-4.687666617683135,-3.6867787550436337,2,Done,naphthalene_A1=-10_A2=32_a=6.0_b=8.1_theta=71.0_cx=0.0_cy=-2.8_cz=7.0.log,-0.5654655761900358,-0.16708395018940791,-0.07877384027233347,-2.0740347568062134,-0.025647588685387742,-0.025647588685387742,-2.0740347568062134
6.0,8.2,71.5,-11.0,32.0,0.0,-2.9,7.0,-36.18946932035033,-3.7153574429103173,-4.721608005987947,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.2_theta=71.5_cx=0.0_cy=-2.9_cz=7.0.log,-0.5404354574275203,-0.1619779012980871,-0.07521146605722606,-2.056391058198642,-0.022877132054418325,-0.022877132054418325,-2.056391058198642
5.9,8.2,72.5,-12.0,32.0,0.0,-3.0,7.0,-36.230987892020494,-3.808409645862412,-4.720196736045182,2,Done,naphthalene_A1=-12_A2=32_a=5.9_b=8.2_theta=72.5_cx=0.0_cy=-3.0_cz=7.0.log,-0.5077735619270243,-0.1695701447315514,-0.07495606952579692,-2.03684223908931,-0.02035328684723936,-0.02035328684723936,-2.03684223908931
5.9,8.1,73.0,-13.0,32.0,0.0,-3.0,7.0,-36.116019275272265,-3.842175331432372,-4.704590562381782,1,Done,naphthalene_A1=-13_A2=32_a=5.9_b=8.1_theta=73.0_cx=0.0_cy=-3.0_cz=7.0.log,-0.513400444004219,-0.16752697224728766,-0.07610127533553168,-2.003106674004812,-0.021705570921767503,-0.021705570921767503,-2.003106674004812
5.8,8.2,73.5,-14.0,32.0,0.0,-3.0,7.1,-35.739968846784905,-3.8253373555489816,-4.692381727800238,1,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.2_theta=73.5_cx=0.0_cy=-3.0_cz=7.1.log,-0.4912800890160725,-0.1674943416728638,-0.07686244486831129,-1.942175452975789,-0.019947915367083624,-0.019947915367083624,-1.942175452975789
6.0,8.1,71.5,-10.0,32.0,0.0,-2.8,7.0,-34.120287726051174,-4.7054904117248935,-3.6732333241961896,2,Done,naphthalene_A1=-10_A2=32_a=6.0_b=8.1_theta=71.5_cx=0.0_cy=-2.8_cz=7.0.log,-0.5571008679107763,-0.1693203957984224,-0.08014055714011192,-2.0757240137609188,-0.02508847726858221,-0.02508847726858221,-2.0757240137609188
6.0,8.3,70.5,-11.0,32.0,0.0,-3.0,7.0,-35.955229877261445,-3.7048297076253216,-4.695074373157696,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.3_theta=70.5_cx=0.0_cy=-3.0_cz=7.0.log,-0.5262669090298004,-0.15474898606771606,-0.06819966936018318,-2.0457183681428432,-0.0209920919733122,-0.0209920919733122,-2.0457183681428432
5.9,8.3,71.5,-12.0,32.0,0.0,-3.2,7.0,-35.95237219671253,-3.860208086261992,-4.693383861304028,2,Done,naphthalene_A1=-12_A2=32_a=5.9_b=8.3_theta=71.5_cx=0.0_cy=-3.2_cz=7.0.log,-0.4659481378039345,-0.15935741952853275,-0.06351467967033386,-2.003268571512308,-0.016926454729400575,-0.016926454729400575,-2.003268571512308
5.9,8.2,72.0,-13.0,32.0,0.0,-3.1,7.1,-35.73985087522305,-3.885597768356092,-4.697703012585407,1,Done,naphthalene_A1=-13_A2=32_a=5.9_b=8.2_theta=72.0_cx=0.0_cy=-3.1_cz=7.1.log,-0.4735623441520147,-0.15271522622788325,-0.06697288725990802,-1.928662025165977,-0.019173568056430668,-0.019173568056430668,-1.928662025165977
5.8,8.3,72.5,-14.0,32.0,0.0,-3.2,7.2,-35.236744732945226,-3.941443648422137,-4.667651558673242,1,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.3_theta=72.5_cx=0.0_cy=-3.2_cz=7.2.log,-0.4286081553436816,-0.15003575844457373,-0.06359437340870501,-1.8336576386936945,-0.0160360180598218,-0.0160360180598218,-1.8336576386936945
6.0,8.2,71.5,-10.0,32.0,0.0,-2.9,7.0,-34.05577844352229,-4.718209411919816,-3.6732333241961896,2,Done,naphthalene_A1=-10_A2=32_a=6.0_b=8.2_theta=71.5_cx=0.0_cy=-2.9_cz=7.0.log,-0.5259148760233074,-0.16639682673849165,-0.07534700830001384,-2.075836338015506,-0.02194088717806153,-0.02194088717806153,-2.075836338015506
6.0,8.3,71.0,-11.0,32.0,0.0,-3.0,7.0,-35.99782274686732,-3.714165801473428,-4.700144654052567,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.3_theta=71.0_cx=0.0_cy=-3.0_cz=7.0.log,-0.5180151526001282,-0.15703939757077026,-0.06937436806038022,-2.0495392765151337,-0.02047439629677683,-0.02047439629677683,-2.0495392765151337
5.9,8.3,72.0,-12.0,32.0,0.0,-3.2,7.0,-35.95831471728161,-3.8408958385698497,-4.700764006440295,2,Done,naphthalene_A1=-12_A2=32_a=5.9_b=8.3_theta=72.0_cx=0.0_cy=-3.2_cz=7.0.log,-0.4582441975362599,-0.1614288300042972,-0.06460591964423656,-2.009784635447432,-0.01644264455535449,-0.01644264455535449,-2.009784635447432
5.9,8.2,73.0,-13.0,32.0,0.0,-3.1,7.0,-36.08648990897928,-3.842175331432372,-4.724567970726638,1,Done,naphthalene_A1=-13_A2=32_a=5.9_b=8.2_theta=73.0_cx=0.0_cy=-3.1_cz=7.0.log,-0.4838384479517117,-0.1646071681752801,-0.07133972930023448,-1.9972030599019488,-0.01887110818643124,-0.01887110818643124,-1.9972030599019488
5.8,8.3,73.0,-14.0,32.0,0.0,-3.1,7.1,-35.69486970338039,-3.8920466886484064,-4.680549399199663,1,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.3_theta=73.0_cx=0.0_cy=-3.1_cz=7.1.log,-0.470960060309153,-0.16250940220197665,-0.0710598598816432,-1.9270907401514703,-0.017789280973374844,-0.017789280973374844,-1.9270907401514703
6.0,8.3,71.5,-10.0,32.0,0.0,-2.9,6.9,-34.15924103691941,-4.694102360197577,-3.6732333241961896,2,Done,naphthalene_A1=-10_A2=32_a=6.0_b=8.3_theta=71.5_cx=0.0_cy=-2.9_cz=6.9.log,-0.5552465758519247,-0.17473204201087356,-0.07801141566596925,-2.0937090779189016,-0.02182166025158949,-0.02182166025158949,-2.0937090779189016
6.0,8.3,71.5,-11.0,32.0,0.0,-3.0,6.9,-36.20003031357192,-3.7153574429103173,-4.702099347661714,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.3_theta=71.5_cx=0.0_cy=-3.0_cz=6.9.log,-0.5383696944336407,-0.16712536587147042,-0.07299510075245053,-2.0802144753106404,-0.020769953436683863,-0.020769953436683863,-2.0802144753106404
5.9,8.3,72.5,-12.0,32.0,0.0,-3.1,7.0,-36.06350296281744,-3.808409645862412,-4.7047781878500246,2,Done,naphthalene_A1=-12_A2=32_a=5.9_b=8.3_theta=72.5_cx=0.0_cy=-3.1_cz=7.0.log,-0.4784318218007684,-0.1665254663093947,-0.07024911692133172,-2.031655868922826,-0.01763365848455578,-0.01763365848455578,-2.031655868922826
5.9,8.3,72.0,-13.0,32.0,0.0,-3.2,7.1,-35.61411042104009,-3.885597768356092,-4.6974250256607775,1,Done,naphthalene_A1=-13_A2=32_a=5.9_b=8.3_theta=72.0_cx=0.0_cy=-3.2_cz=7.1.log,-0.4468454783782363,-0.15009474440012127,-0.06265561847249046,-1.9168598170508628,-0.016645957744913176,-0.016645957744913176,-1.9168598170508628
5.8,8.3,73.5,-14.0,32.0,0.0,-3.1,7.1,-35.61808757984545,-3.8253373555489816,-4.689786973962328,1,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.3_theta=73.5_cx=0.0_cy=-3.1_cz=7.1.log,-0.4632561199250631,-0.16454755479935554,-0.07206450338708237,-1.9348398611182347,-0.017292293050559238,-0.017292293050559238,-1.9348398611182347
5.8,8.1,73.0,-15.0,32.0,0.0,-2.9,7.2,-35.248135294532396,-3.94879116298398,-4.588744058739393,2,Done,naphthalene_A1=-15_A2=32_a=5.8_b=8.1_theta=73.0_cx=0.0_cy=-2.9_cz=7.2.log,-0.5138466036878526,-0.15568711358355358,-0.07851718872552738,-1.8513308303081435,-0.02353790009510704,-0.02353790009510704,-1.8513308303081435
