a,b,a_step1,b_step1,theta,A1,A2,R3t,R3p,E,E_p,E_t1,E_t2
7.342009936321095,6.734603930073566,7.142486255152171,5.978703044554255,25.0,13.388003781287109,28.240123029773223,2.4,3.1,-67.034703292,-8.576840566,-12.84104398,-12.0994671
7.31950202575542,6.781215974658403,7.142486255152171,5.978703044554255,25.0,12.626471479549895,28.919931089211655,2.4,3.2,-66.415766322,-8.545506481,-12.84104398,-11.8213327
7.298294999863851,6.828974307680643,7.142486255152171,5.978703044554255,25.0,11.860377521385134,29.589107014829505,2.4,3.3,-65.860480212,-8.510374706,-12.84104398,-11.57882142
7.2784002297920996,6.877855050447219,7.142486255152171,5.978703044554255,25.0,11.089957100111778,30.24820649297069,2.4,3.4,-65.391742798,-8.469757239,-12.84104398,-11.38507018
7.259828503831043,6.927834444829229,7.142486255152171,5.978703044554255,25.0,10.315454326963426,30.897801628232003,2.4,3.5,-65.026531984,-8.422564722,-12.84104398,-11.24965729
7.24258999978859,6.978888886847413,7.142486255152171,5.978703044554255,25.0,9.537121870727718,31.538479461037,2.4,3.6,-64.77533721399999,-8.367970097,-12.84104398,-11.17865453
7.226694258444707,7.030994957682896,7.142486255152171,5.978703044554255,25.0,8.755220555052794,32.17084051086215,2.4,3.7,-64.640191634,-8.305236667,-12.84104398,-11.17381517
7.212150158242526,7.084129452160111,7.142486255152171,5.978703044554255,25.0,7.9700189144227735,32.795497358852074,2.4,3.8,-64.616274722,-8.233918901,-12.84104398,-11.23317448
7.198965891365071,7.138269404762076,7.142486255152171,5.978703044554255,25.0,7.181792710173785,33.41307328296115,2.4,3.9,-64.69352873,-8.154191245,-12.84104398,-11.35152914
7.187148941342296,7.193392113249653,7.142486255152171,5.978703044554255,25.0,6.390824408290895,34.02420095813923,2.4,4.0,-64.854782494,-8.066470367,-12.84104398,-11.5198769
